scet,name,value,unit
2025-354T12:30:13,GDE,000,
2025-354T12:30:13,ErrP,00.0,
2025-354T12:30:13,ErrN,00.2,
2025-354T12:30:13,AuxStatus,DA1R,
2025-354T12:30:13,AvgVin,239.1,U
2025-354T12:30:13,AvgVout,239.0,U
2025-354T12:30:13,AvgAmps,0013.0,I
2025-354T12:30:13,Avg_kVA,03.1070,S
2025-354T12:30:13,Avg_kW,-004.641,P
2025-354T12:30:13,PSats,000,
2025-354T12:30:13,NSats,000,
2025-354T12:30:13,SF,000,
2025-354T12:30:13,GDE,000,
2025-354T12:30:13,ErrP,00.0,
2025-354T12:30:13,ErrN,00.2,
2025-354T12:30:13,AuxStatus,DA1R,
2025-354T12:30:14,AvgVin,239.2,U
2025-354T12:30:14,AvgVout,239.0,U
2025-354T12:30:14,AvgAmps,0013.0,I
2025-354T12:30:14,Avg_kVA,03.1070,S
2025-354T12:30:14,Avg_kW,-005.781,P
2025-354T12:30:14,PSats,000,
2025-354T12:30:14,NSats,000,
2025-354T12:30:14,SF,000,
2025-354T12:30:14,GDE,000,
2025-354T12:30:14,ErrP,00.0,
2025-354T12:30:14,ErrN,00.2,
2025-354T12:30:14,AuxStatus,DA1R,
2025-354T12:30:14,AvgVin,239.2,U
2025-354T12:30:14,AvgVout,239.0,U
2025-354T12:30:14,AvgAmps,0013.0,I
2025-354T12:30:14,Avg_kVA,03.1070,S
2025-354T12:30:14,Avg_kW,-005.048,P
2025-354T12:30:14,PSats,000,
2025-354T12:30:14,NSats,000,
2025-354T12:30:14,SF,000,
2025-354T12:30:14,GDE,000,
2025-354T12:30:14,ErrP,00.0,
2025-354T12:30:14,ErrN,00.2,
2025-354T12:30:14,AuxStatus,DA1R,
2025-354T12:30:15,AvgVin,239.1,U
2025-354T12:30:15,AvgVout,239.0,U
2025-354T12:30:15,AvgAmps,0013.0,I
2025-354T12:30:15,Avg_kVA,03.1070,S
2025-354T12:30:15,Avg_kW,-005.152,P
2025-354T12:30:15,PSats,000,
2025-354T12:30:15,NSats,000,
2025-354T12:30:15,SF,000,
2025-354T12:30:15,GDE,000,
2025-354T12:30:15,ErrP,00.0,
2025-354T12:30:15,ErrN,00.2,
2025-354T12:30:15,AuxStatus,DA1R,
2025-354T12:30:15,AvgVin,239.2,U
2025-354T12:30:15,AvgVout,239.1,U
2025-354T12:30:15,AvgAmps,0013.0,I
2025-354T12:30:15,Avg_kVA,03.1083,S
2025-354T12:30:15,Avg_kW,-005.381,P
2025-354T12:30:15,PSats,000,
2025-354T12:30:15,NSats,000,
2025-354T12:30:15,SF,000,
2025-354T12:30:15,GDE,000,
2025-354T12:30:15,ErrP,00.0,
2025-354T12:30:15,ErrN,00.2,
2025-354T12:30:15,AuxStatus,DA1R,
2025-354T12:30:16,AvgVin,239.2,U
2025-354T12:30:16,AvgVout,239.0,U
2025-354T12:30:16,AvgAmps,0013.0,I
2025-354T12:30:16,Avg_kVA,03.1070,S
2025-354T12:30:16,Avg_kW,-005.119,P
2025-354T12:30:16,PSats,000,
2025-354T12:30:16,NSats,000,
2025-354T12:30:16,SF,000,
2025-354T12:30:16,GDE,000,
2025-354T12:30:16,ErrP,00.0,
2025-354T12:30:16,ErrN,00.2,
2025-354T12:30:16,AuxStatus,DA1R,
2025-354T12:30:16,AvgVin,239.2,U
2025-354T12:30:16,AvgVout,239.1,U
2025-354T12:30:16,AvgAmps,0013.0,I
2025-354T12:30:16,Avg_kVA,03.1083,S
2025-354T12:30:16,Avg_kW,-005.767,P
2025-354T12:30:16,PSats,000,
2025-354T12:30:16,NSats,000,
2025-354T12:30:16,SF,000,
2025-354T12:30:16,GDE,000,
2025-354T12:30:16,ErrP,00.0,
2025-354T12:30:16,ErrN,00.2,
2025-354T12:30:16,AuxStatus,DA1R,
2025-354T12:30:17,AvgVin,239.2,U
2025-354T12:30:17,AvgVout,239.0,U
2025-354T12:30:17,AvgAmps,0013.0,I
2025-354T12:30:17,Avg_kVA,03.1070,S
2025-354T12:30:17,Avg_kW,-004.849,P
2025-354T12:30:17,PSats,000,
2025-354T12:30:17,NSats,000,
2025-354T12:30:17,SF,000,
2025-354T12:30:17,GDE,000,
2025-354T12:30:17,ErrP,00.0,
2025-354T12:30:17,ErrN,00.2,
2025-354T12:30:17,AuxStatus,DA1R,
2025-354T12:30:17,AvgVin,239.2,U
2025-354T12:30:17,AvgVout,239.1,U
2025-354T12:30:17,AvgAmps,0013.0,I
2025-354T12:30:17,Avg_kVA,03.1083,S
2025-354T12:30:17,Avg_kW,-004.314,P
2025-354T12:30:17,PSats,000,
2025-354T12:30:17,NSats,000,
2025-354T12:30:17,SF,000,
2025-354T12:30:17,GDE,000,
2025-354T12:30:17,ErrP,00.0,
2025-354T12:30:17,ErrN,00.2,
2025-354T12:30:17,AuxStatus,DA1R,
2025-354T12:30:18,AvgVin,239.2,U
2025-354T12:30:18,AvgVout,239.1,U
2025-354T12:30:18,AvgAmps,0013.0,I
2025-354T12:30:18,Avg_kVA,03.1083,S
2025-354T12:30:18,Avg_kW,-004.837,P
2025-354T12:30:18,PSats,000,
2025-354T12:30:18,NSats,000,
2025-354T12:30:18,SF,000,
2025-354T12:30:18,GDE,000,
2025-354T12:30:18,ErrP,00.0,
2025-354T12:30:18,ErrN,00.2,
2025-354T12:30:18,AuxStatus,DA1R,
2025-354T12:30:18,AvgVin,239.2,U
2025-354T12:30:18,AvgVout,239.1,U
2025-354T12:30:18,AvgAmps,0013.0,I
2025-354T12:30:18,Avg_kVA,03.1083,S
2025-354T12:30:18,Avg_kW,-006.012,P
2025-354T12:30:18,PSats,000,
2025-354T12:30:18,NSats,000,
2025-354T12:30:18,SF,000,
2025-354T12:30:18,GDE,000,
2025-354T12:30:18,ErrP,00.0,
2025-354T12:30:18,ErrN,00.2,
2025-354T12:30:18,AuxStatus,DA1R,
2025-354T12:30:19,AvgVin,239.1,U
2025-354T12:30:19,AvgVout,239.0,U
2025-354T12:30:19,AvgAmps,0013.0,I
2025-354T12:30:19,Avg_kVA,03.1070,S
2025-354T12:30:19,Avg_kW,-005.510,P
2025-354T12:30:19,PSats,000,
2025-354T12:30:19,NSats,000,
2025-354T12:30:19,SF,000,
2025-354T12:30:19,GDE,000,
2025-354T12:30:19,ErrP,00.0,
2025-354T12:30:19,ErrN,00.2,
2025-354T12:30:19,AuxStatus,DA1R,
2025-354T12:30:19,AvgVin,239.1,U
2025-354T12:30:19,AvgVout,239.0,U
2025-354T12:30:19,AvgAmps,0013.0,I
2025-354T12:30:19,Avg_kVA,03.1070,S
2025-354T12:30:19,Avg_kW,-005.324,P
2025-354T12:30:19,PSats,000,
2025-354T12:30:19,NSats,000,
2025-354T12:30:19,SF,000,
2025-354T12:30:19,GDE,000,
2025-354T12:30:19,ErrP,00.0,
2025-354T12:30:19,ErrN,00.2,
2025-354T12:30:19,AuxStatus,DA1R,
2025-354T12:30:20,AvgVin,239.1,U
2025-354T12:30:20,AvgVout,239.0,U
2025-354T12:30:20,AvgAmps,0013.0,I
2025-354T12:30:20,Avg_kVA,03.1070,S
2025-354T12:30:20,Avg_kW,-005.052,P
2025-354T12:30:20,PSats,000,
2025-354T12:30:20,NSats,000,
2025-354T12:30:20,SF,000,
2025-354T12:30:20,GDE,000,
2025-354T12:30:20,ErrP,00.0,
2025-354T12:30:20,ErrN,00.2,
2025-354T12:30:20,AuxStatus,DA1R,
2025-354T12:30:20,AvgVin,239.2,U
2025-354T12:30:20,AvgVout,239.1,U
2025-354T12:30:20,AvgAmps,0013.0,I
2025-354T12:30:20,Avg_kVA,03.1083,S
2025-354T12:30:20,Avg_kW,-005.377,P
2025-354T12:30:20,PSats,000,
2025-354T12:30:20,NSats,000,
2025-354T12:30:20,SF,000,
2025-354T12:30:20,GDE,000,
2025-354T12:30:20,ErrP,00.0,
2025-354T12:30:20,ErrN,00.2,
2025-354T12:30:20,AuxStatus,DA1R,
2025-354T12:30:21,AvgVin,239.1,U
2025-354T12:30:21,AvgVout,239.0,U
2025-354T12:30:21,AvgAmps,0013.0,I
2025-354T12:30:21,Avg_kVA,03.1070,S
2025-354T12:30:21,Avg_kW,-004.403,P
2025-354T12:30:21,PSats,000,
2025-354T12:30:21,NSats,000,
2025-354T12:30:21,SF,000,
2025-354T12:30:21,GDE,000,
2025-354T12:30:21,ErrP,00.0,
2025-354T12:30:21,ErrN,00.2,
2025-354T12:30:21,AuxStatus,DA1R,
2025-354T12:30:21,AvgVin,239.2,U
2025-354T12:30:21,AvgVout,239.1,U
2025-354T12:30:21,AvgAmps,0013.0,I
2025-354T12:30:21,Avg_kVA,03.1083,S
2025-354T12:30:21,Avg_kW,-006.003,P
2025-354T12:30:21,PSats,000,
2025-354T12:30:21,NSats,000,
2025-354T12:30:21,SF,000,
2025-354T12:30:21,GDE,000,
2025-354T12:30:21,ErrP,00.0,
2025-354T12:30:21,ErrN,00.2,
2025-354T12:30:21,AuxStatus,DA1R,
2025-354T12:30:22,AvgVin,239.2,U
2025-354T12:30:22,AvgVout,239.0,U
2025-354T12:30:22,AvgAmps,0013.0,I
2025-354T12:30:22,Avg_kVA,03.1070,S
2025-354T12:30:22,Avg_kW,-005.234,P
2025-354T12:30:22,PSats,000,
2025-354T12:30:22,NSats,000,
2025-354T12:30:22,SF,000,
2025-354T12:30:22,GDE,000,
2025-354T12:30:22,ErrP,00.0,
2025-354T12:30:22,ErrN,00.2,
2025-354T12:30:22,AuxStatus,DA1R,
2025-354T12:30:22,AvgVin,239.2,U
2025-354T12:30:22,AvgVout,239.1,U
2025-354T12:30:22,AvgAmps,0013.0,I
2025-354T12:30:22,Avg_kVA,03.1083,S
2025-354T12:30:22,Avg_kW,-005.101,P
2025-354T12:30:22,PSats,000,
2025-354T12:30:22,NSats,000,
2025-354T12:30:22,SF,000,
2025-354T12:30:22,GDE,000,
2025-354T12:30:22,ErrP,00.0,
2025-354T12:30:22,ErrN,00.2,
2025-354T12:30:22,AuxStatus,DA1R,
2025-354T12:30:23,AvgVin,239.2,U
2025-354T12:30:23,AvgVout,239.0,U
2025-354T12:30:23,AvgAmps,0013.0,I
2025-354T12:30:23,Avg_kVA,03.1070,S
2025-354T12:30:23,Avg_kW,-005.718,P
2025-354T12:30:23,PSats,000,
2025-354T12:30:23,NSats,000,
2025-354T12:30:23,SF,000,
2025-354T12:30:23,GDE,000,
2025-354T12:30:23,ErrP,00.0,
2025-354T12:30:23,ErrN,00.2,
2025-354T12:30:23,AuxStatus,DA1R,
2025-354T12:30:23,AvgVin,239.2,U
2025-354T12:30:23,AvgVout,239.0,U
2025-354T12:30:23,AvgAmps,0013.0,I
2025-354T12:30:23,Avg_kVA,03.1070,S
2025-354T12:30:23,Avg_kW,-004.985,P
2025-354T12:30:23,PSats,000,
2025-354T12:30:23,NSats,000,
2025-354T12:30:23,SF,000,
2025-354T12:30:23,GDE,000,
2025-354T12:30:23,ErrP,00.0,
2025-354T12:30:23,ErrN,00.0,
2025-354T12:30:23,AuxStatus,DA1R,
2025-354T12:30:24,AvgVin,239.2,U
2025-354T12:30:24,AvgVout,239.0,U
2025-354T12:30:24,AvgAmps,0013.0,I
2025-354T12:30:24,Avg_kVA,03.1070,S
2025-354T12:30:24,Avg_kW,-005.412,P
2025-354T12:30:24,PSats,000,
2025-354T12:30:24,NSats,000,
2025-354T12:30:24,SF,000,
2025-354T12:30:24,GDE,000,
2025-354T12:30:24,ErrP,00.0,
2025-354T12:30:24,ErrN,00.2,
2025-354T12:30:24,AuxStatus,DA1R,
2025-354T12:30:24,AvgVin,239.2,U
2025-354T12:30:24,AvgVout,239.0,U
2025-354T12:30:24,AvgAmps,0013.0,I
2025-354T12:30:24,Avg_kVA,03.1070,S
2025-354T12:30:24,Avg_kW,-004.536,P
2025-354T12:30:24,PSats,000,
2025-354T12:30:24,NSats,000,
2025-354T12:30:24,SF,000,
2025-354T12:30:24,GDE,000,
2025-354T12:30:24,ErrP,00.0,
2025-354T12:30:24,ErrN,00.2,
2025-354T12:30:24,AuxStatus,DA1R,
2025-354T12:30:25,AvgVin,239.1,U
2025-354T12:30:25,AvgVout,238.9,U
2025-354T12:30:25,AvgAmps,0013.0,I
2025-354T12:30:25,Avg_kVA,03.1057,S
2025-354T12:30:25,Avg_kW,-005.524,P
2025-354T12:30:25,PSats,000,
2025-354T12:30:25,NSats,000,
2025-354T12:30:25,SF,000,
2025-354T12:30:25,GDE,000,
2025-354T12:30:25,ErrP,00.0,
2025-354T12:30:25,ErrN,00.2,
2025-354T12:30:25,AuxStatus,DA1R,
2025-354T12:30:25,AvgVin,239.0,U
2025-354T12:30:25,AvgVout,238.9,U
2025-354T12:30:25,AvgAmps,0013.0,I
2025-354T12:30:25,Avg_kVA,03.1057,S
2025-354T12:30:25,Avg_kW,-005.393,P
2025-354T12:30:25,PSats,000,
2025-354T12:30:25,NSats,000,
2025-354T12:30:25,SF,000,
2025-354T12:30:25,GDE,000,
2025-354T12:30:25,ErrP,00.0,
2025-354T12:30:25,ErrN,00.2,
2025-354T12:30:25,AuxStatus,DA1R,
2025-354T12:30:26,AvgVin,238.9,U
2025-354T12:30:26,AvgVout,238.8,U
2025-354T12:30:26,AvgAmps,0013.0,I
2025-354T12:30:26,Avg_kVA,03.1044,S
2025-354T12:30:26,Avg_kW,-005.229,P
2025-354T12:30:26,PSats,000,
2025-354T12:30:26,NSats,000,
2025-354T12:30:26,SF,000,
2025-354T12:30:26,GDE,000,
2025-354T12:30:26,ErrP,00.0,
2025-354T12:30:26,ErrN,00.2,
2025-354T12:30:26,AuxStatus,DA1R,
2025-354T12:30:26,AvgVin,239.0,U
2025-354T12:30:26,AvgVout,238.9,U
2025-354T12:30:26,AvgAmps,0013.0,I
2025-354T12:30:26,Avg_kVA,03.1057,S
2025-354T12:30:26,Avg_kW,-004.459,P
2025-354T12:30:26,PSats,000,
2025-354T12:30:26,NSats,000,
2025-354T12:30:26,SF,000,
2025-354T12:30:26,GDE,000,
2025-354T12:30:26,ErrP,00.0,
2025-354T12:30:26,ErrN,00.2,
2025-354T12:30:26,AuxStatus,DA1R,
2025-354T12:30:27,AvgVin,238.9,U
2025-354T12:30:27,AvgVout,238.7,U
2025-354T12:30:27,AvgAmps,0013.0,I
2025-354T12:30:27,Avg_kVA,03.1031,S
2025-354T12:30:27,Avg_kW,-004.305,P
2025-354T12:30:27,PSats,000,
2025-354T12:30:27,NSats,000,
2025-354T12:30:27,SF,000,
2025-354T12:30:27,GDE,000,
2025-354T12:30:27,ErrP,00.0,
2025-354T12:30:27,ErrN,00.0,
2025-354T12:30:27,AuxStatus,DA1R,
2025-354T12:30:27,AvgVin,238.9,U
2025-354T12:30:27,AvgVout,238.7,U
2025-354T12:30:27,AvgAmps,0013.0,I
2025-354T12:30:27,Avg_kVA,03.1031,S
2025-354T12:30:27,Avg_kW,-005.203,P
2025-354T12:30:27,PSats,000,
2025-354T12:30:27,NSats,000,
2025-354T12:30:27,SF,000,
2025-354T12:30:27,GDE,000,
2025-354T12:30:27,ErrP,00.0,
2025-354T12:30:27,ErrN,00.0,
2025-354T12:30:27,AuxStatus,DA1R,
2025-354T12:30:28,AvgVin,238.8,U
2025-354T12:30:28,AvgVout,238.7,U
2025-354T12:30:28,AvgAmps,0013.0,I
2025-354T12:30:28,Avg_kVA,03.1031,S
2025-354T12:30:28,Avg_kW,-004.343,P
2025-354T12:30:28,PSats,000,
2025-354T12:30:28,NSats,000,
2025-354T12:30:28,SF,000,
2025-354T12:30:28,GDE,000,
2025-354T12:30:28,ErrP,00.0,
2025-354T12:30:28,ErrN,00.0,
2025-354T12:30:28,AuxStatus,DA1R,
2025-354T12:30:28,AvgVin,238.9,U
2025-354T12:30:28,AvgVout,238.7,U
2025-354T12:30:28,AvgAmps,0013.0,I
2025-354T12:30:28,Avg_kVA,03.1031,S
2025-354T12:30:28,Avg_kW,-004.940,P
2025-354T12:30:28,PSats,000,
2025-354T12:30:28,NSats,000,
2025-354T12:30:28,SF,000,
2025-354T12:30:28,GDE,000,
2025-354T12:30:28,ErrP,00.0,
2025-354T12:30:28,ErrN,00.0,
2025-354T12:30:28,AuxStatus,DA1R,
2025-354T12:30:29,AvgVin,238.9,U
2025-354T12:30:29,AvgVout,238.8,U
2025-354T12:30:29,AvgAmps,0013.0,I
2025-354T12:30:29,Avg_kVA,03.1044,S
2025-354T12:30:29,Avg_kW,-004.588,P
2025-354T12:30:29,PSats,000,
2025-354T12:30:29,NSats,000,
2025-354T12:30:29,SF,000,
2025-354T12:30:29,GDE,000,
2025-354T12:30:29,ErrP,00.0,
2025-354T12:30:29,ErrN,00.0,
2025-354T12:30:29,AuxStatus,DA1R,
2025-354T12:30:29,AvgVin,238.9,U
2025-354T12:30:29,AvgVout,238.8,U
2025-354T12:30:29,AvgAmps,0013.0,I
2025-354T12:30:29,Avg_kVA,03.1044,S
2025-354T12:30:29,Avg_kW,-005.361,P
2025-354T12:30:29,PSats,000,
2025-354T12:30:29,NSats,000,
2025-354T12:30:29,SF,000,
2025-354T12:30:29,GDE,000,
2025-354T12:30:29,ErrP,00.0,
2025-354T12:30:29,ErrN,00.0,
2025-354T12:30:29,AuxStatus,DA1R,
2025-354T12:30:30,AvgVin,238.9,U
2025-354T12:30:30,AvgVout,238.7,U
2025-354T12:30:30,AvgAmps,0013.0,I
2025-354T12:30:30,Avg_kVA,03.1031,S
2025-354T12:30:30,Avg_kW,-005.394,P
2025-354T12:30:30,PSats,000,
2025-354T12:30:30,NSats,000,
2025-354T12:30:30,SF,000,
2025-354T12:30:30,GDE,000,
2025-354T12:30:30,ErrP,00.0,
2025-354T12:30:30,ErrN,00.0,
2025-354T12:30:30,AuxStatus,DA1R,
2025-354T12:30:30,AvgVin,238.9,U
2025-354T12:30:30,AvgVout,238.8,U
2025-354T12:30:30,AvgAmps,0013.0,I
2025-354T12:30:30,Avg_kVA,03.1044,S
2025-354T12:30:30,Avg_kW,-005.489,P
2025-354T12:30:30,PSats,000,
2025-354T12:30:30,NSats,000,
2025-354T12:30:30,SF,000,
2025-354T12:30:30,GDE,000,
2025-354T12:30:30,ErrP,00.0,
2025-354T12:30:30,ErrN,00.0,
2025-354T12:30:30,AuxStatus,DA1R,
2025-354T12:30:31,AvgVin,238.9,U
2025-354T12:30:31,AvgVout,238.7,U
2025-354T12:30:31,AvgAmps,0013.0,I
2025-354T12:30:31,Avg_kVA,03.1031,S
2025-354T12:30:31,Avg_kW,-003.905,P
2025-354T12:30:31,PSats,000,
2025-354T12:30:31,NSats,000,
2025-354T12:30:31,SF,000,
2025-354T12:30:31,GDE,000,
2025-354T12:30:31,ErrP,00.0,
2025-354T12:30:31,ErrN,00.0,
2025-354T12:30:31,AuxStatus,DA1R,
2025-354T12:30:31,AvgVin,239.0,U
2025-354T12:30:31,AvgVout,238.9,U
2025-354T12:30:31,AvgAmps,0013.0,I
2025-354T12:30:31,Avg_kVA,03.1057,S
2025-354T12:30:31,Avg_kW,-005.532,P
2025-354T12:30:31,PSats,000,
2025-354T12:30:31,NSats,000,
2025-354T12:30:31,SF,000,
2025-354T12:30:31,GDE,000,
2025-354T12:30:31,ErrP,00.0,
2025-354T12:30:31,ErrN,00.0,
2025-354T12:30:31,AuxStatus,DA1R,
2025-354T12:30:32,AvgVin,238.9,U
2025-354T12:30:32,AvgVout,238.8,U
2025-354T12:30:32,AvgAmps,0013.0,I
2025-354T12:30:32,Avg_kVA,03.1044,S
2025-354T12:30:32,Avg_kW,-005.786,P
2025-354T12:30:32,PSats,000,
2025-354T12:30:32,NSats,000,
2025-354T12:30:32,SF,000,
2025-354T12:30:32,GDE,000,
2025-354T12:30:32,ErrP,00.0,
2025-354T12:30:32,ErrN,00.0,
2025-354T12:30:32,AuxStatus,DA1R,
2025-354T12:30:32,AvgVin,239.0,U
2025-354T12:30:32,AvgVout,238.8,U
2025-354T12:30:32,AvgAmps,0011.0,I
2025-354T12:30:32,Avg_kVA,02.6268,S
2025-354T12:30:32,Avg_kW,-005.008,P
2025-354T12:30:32,PSats,000,
2025-354T12:30:32,NSats,000,
2025-354T12:30:32,SF,000,
2025-354T12:30:32,GDE,000,
2025-354T12:30:32,ErrP,00.0,
2025-354T12:30:32,ErrN,00.0,
2025-354T12:30:32,AuxStatus,DA1R,
2025-354T12:30:33,AvgVin,239.0,U
2025-354T12:30:33,AvgVout,238.9,U
2025-354T12:30:33,AvgAmps,0013.0,I
2025-354T12:30:33,Avg_kVA,03.1057,S
2025-354T12:30:33,Avg_kW,-004.297,P
2025-354T12:30:33,PSats,000,
2025-354T12:30:33,NSats,000,
2025-354T12:30:33,SF,000,
2025-354T12:30:33,GDE,000,
2025-354T12:30:33,ErrP,00.0,
2025-354T12:30:33,ErrN,00.0,
2025-354T12:30:33,AuxStatus,DA1R,
2025-354T12:30:33,AvgVin,239.0,U
2025-354T12:30:33,AvgVout,238.9,U
2025-354T12:30:33,AvgAmps,0013.0,I
2025-354T12:30:33,Avg_kVA,03.1057,S
2025-354T12:30:33,Avg_kW,-004.057,P
2025-354T12:30:33,PSats,000,
2025-354T12:30:33,NSats,000,
2025-354T12:30:33,SF,000,
2025-354T12:30:33,GDE,000,
2025-354T12:30:33,ErrP,00.0,
2025-354T12:30:33,ErrN,00.0,
2025-354T12:30:33,AuxStatus,DA1R,
2025-354T12:30:34,AvgVin,239.0,U
2025-354T12:30:34,AvgVout,238.9,U
2025-354T12:30:34,AvgAmps,0013.0,I
2025-354T12:30:34,Avg_kVA,03.1057,S
2025-354T12:30:34,Avg_kW,-005.334,P
2025-354T12:30:34,PSats,000,
2025-354T12:30:34,NSats,000,
2025-354T12:30:34,SF,000,
2025-354T12:30:34,GDE,000,
2025-354T12:30:34,ErrP,00.0,
2025-354T12:30:34,ErrN,00.0,
2025-354T12:30:34,AuxStatus,DA1R,
2025-354T12:30:34,AvgVin,238.9,U
2025-354T12:30:34,AvgVout,238.8,U
2025-354T12:30:34,AvgAmps,0013.0,I
2025-354T12:30:34,Avg_kVA,03.1044,S
2025-354T12:30:34,Avg_kW,-003.708,P
2025-354T12:30:34,PSats,000,
2025-354T12:30:34,NSats,000,
2025-354T12:30:34,SF,000,
2025-354T12:30:34,GDE,000,
2025-354T12:30:34,ErrP,00.0,
2025-354T12:30:34,ErrN,00.0,
2025-354T12:30:34,AuxStatus,DA1R,
2025-354T12:30:35,AvgVin,239.0,U
2025-354T12:30:35,AvgVout,238.9,U
2025-354T12:30:35,AvgAmps,0013.0,I
2025-354T12:30:35,Avg_kVA,03.1057,S
2025-354T12:30:35,Avg_kW,-002.991,P
2025-354T12:30:35,PSats,000,
2025-354T12:30:35,NSats,000,
2025-354T12:30:35,SF,000,
2025-354T12:30:35,GDE,000,
2025-354T12:30:35,ErrP,00.0,
2025-354T12:30:35,ErrN,00.0,
2025-354T12:30:35,AuxStatus,DA1R,
2025-354T12:30:35,AvgVin,239.0,U
2025-354T12:30:35,AvgVout,238.9,U
2025-354T12:30:35,AvgAmps,0013.0,I
2025-354T12:30:35,Avg_kVA,03.1057,S
2025-354T12:30:35,Avg_kW,-005.634,P
2025-354T12:30:35,PSats,000,
2025-354T12:30:35,NSats,000,
2025-354T12:30:35,SF,000,
2025-354T12:30:35,GDE,000,
2025-354T12:30:35,ErrP,00.0,
2025-354T12:30:35,ErrN,00.0,
2025-354T12:30:35,AuxStatus,DA1R,
2025-354T12:30:36,AvgVin,239.0,U
2025-354T12:30:36,AvgVout,238.9,U
2025-354T12:30:36,AvgAmps,0013.0,I
2025-354T12:30:36,Avg_kVA,03.1057,S
2025-354T12:30:36,Avg_kW,-004.459,P
2025-354T12:30:36,PSats,000,
2025-354T12:30:36,NSats,000,
2025-354T12:30:36,SF,000,
2025-354T12:30:36,GDE,000,
2025-354T12:30:36,ErrP,00.0,
2025-354T12:30:36,ErrN,00.0,
2025-354T12:30:36,AuxStatus,DA1R,
2025-354T12:30:36,AvgVin,239.0,U
2025-354T12:30:36,AvgVout,238.9,U
2025-354T12:30:36,AvgAmps,0013.0,I
2025-354T12:30:36,Avg_kVA,03.1057,S
2025-354T12:30:36,Avg_kW,-005.266,P
2025-354T12:30:36,PSats,000,
2025-354T12:30:36,NSats,000,
2025-354T12:30:36,SF,000,
2025-354T12:30:36,GDE,000,
2025-354T12:30:36,ErrP,00.0,
2025-354T12:30:36,ErrN,00.0,
2025-354T12:30:36,AuxStatus,DA1R,
2025-354T12:30:37,AvgVin,239.2,U
2025-354T12:30:37,AvgVout,239.0,U
2025-354T12:30:37,AvgAmps,0013.0,I
2025-354T12:30:37,Avg_kVA,03.1070,S
2025-354T12:30:37,Avg_kW,-005.732,P
2025-354T12:30:37,PSats,000,
2025-354T12:30:37,NSats,000,
2025-354T12:30:37,SF,000,
2025-354T12:30:37,GDE,000,
2025-354T12:30:37,ErrP,00.0,
2025-354T12:30:37,ErrN,00.0,
2025-354T12:30:37,AuxStatus,DA1R,
2025-354T12:30:37,AvgVin,239.2,U
2025-354T12:30:37,AvgVout,239.0,U
2025-354T12:30:37,AvgAmps,0013.0,I
2025-354T12:30:37,Avg_kVA,03.1070,S
2025-354T12:30:37,Avg_kW,-004.195,P
2025-354T12:30:37,PSats,000,
2025-354T12:30:37,NSats,000,
2025-354T12:30:37,SF,000,
2025-354T12:30:37,GDE,000,
2025-354T12:30:37,ErrP,00.0,
2025-354T12:30:37,ErrN,00.0,
2025-354T12:30:37,AuxStatus,DA1R,
2025-354T12:30:38,AvgVin,239.2,U
2025-354T12:30:38,AvgVout,239.1,U
2025-354T12:30:38,AvgAmps,0013.0,I
2025-354T12:30:38,Avg_kVA,03.1083,S
2025-354T12:30:38,Avg_kW,-005.887,P
2025-354T12:30:38,PSats,000,
2025-354T12:30:38,NSats,000,
2025-354T12:30:38,SF,000,
2025-354T12:30:38,GDE,000,
2025-354T12:30:38,ErrP,00.0,
2025-354T12:30:38,ErrN,00.2,
2025-354T12:30:38,AuxStatus,DA1R,
2025-354T12:30:38,AvgVin,239.3,U
2025-354T12:30:38,AvgVout,239.1,U
2025-354T12:30:38,AvgAmps,0013.0,I
2025-354T12:30:38,Avg_kVA,03.1083,S
2025-354T12:30:38,Avg_kW,-002.638,P
2025-354T12:30:38,PSats,000,
2025-354T12:30:38,NSats,000,
2025-354T12:30:38,SF,000,
2025-354T12:30:38,GDE,000,
2025-354T12:30:38,ErrP,00.0,
2025-354T12:30:38,ErrN,00.2,
2025-354T12:30:38,AuxStatus,DA1R,
2025-354T12:30:39,AvgVin,239.2,U
2025-354T12:30:39,AvgVout,239.0,U
2025-354T12:30:39,AvgAmps,0013.0,I
2025-354T12:30:39,Avg_kVA,03.1070,S
2025-354T12:30:39,Avg_kW,-004.304,P
2025-354T12:30:39,PSats,000,
2025-354T12:30:39,NSats,000,
2025-354T12:30:39,SF,000,
2025-354T12:30:39,GDE,000,
2025-354T12:30:39,ErrP,00.0,
2025-354T12:30:39,ErrN,00.2,
2025-354T12:30:39,AuxStatus,DA1R,
2025-354T12:30:39,AvgVin,239.2,U
2025-354T12:30:39,AvgVout,239.1,U
2025-354T12:30:39,AvgAmps,0013.0,I
2025-354T12:30:39,Avg_kVA,03.1083,S
2025-354T12:30:39,Avg_kW,-003.553,P
2025-354T12:30:39,PSats,000,
2025-354T12:30:39,NSats,000,
2025-354T12:30:39,SF,000,
2025-354T12:30:39,GDE,000,
2025-354T12:30:39,ErrP,00.0,
2025-354T12:30:39,ErrN,00.0,
2025-354T12:30:39,AuxStatus,DA1R,
2025-354T12:30:40,AvgVin,239.2,U
2025-354T12:30:40,AvgVout,239.0,U
2025-354T12:30:40,AvgAmps,0013.0,I
2025-354T12:30:40,Avg_kVA,03.1070,S
2025-354T12:30:40,Avg_kW,-001.984,P
2025-354T12:30:40,PSats,000,
2025-354T12:30:40,NSats,000,
2025-354T12:30:40,SF,000,
